data: {"type":"response.created","response":{"id":"resp_VcV5lopuMA8o0wPh3ymoe8r1XgyiOqKfSFMvOtVZa2AhyC40UnnCch3kRdW2HThGc4YpiZ3sJgtu-sLjWFaJRoibftWnQJpdxyqAAHBy63aVlSeszdVY9py5P5oBsOfbztL_4rpbJtSGbXcG63qgZGXJkpoHnvVVBy9Kh5C6zTk1BDVvqVNfruDGRhqDpczMGjnm6U47poVaWWwM5h1bdHrq1Nce9VKjACOq9rk2xCoCz-wPlphhRC1XwDrS1f7jaALN4A0dzh0aJQBjxoQPlBYA5hhHO_hMhqcBuArBN27krm1xhMXPShQ80Ib42Z52JES88jhOLHDL5tuxUV2nZv-O0Km4Dc4VPA8sn_a7Aul3XPAqnGZWXhvU8sk10uDlllEn8XsN-kdrm_HHXzGS0iWMwwcVBQ==","created_at":1788054201,"metadata":{},"model":"deepseek-v4-pro","object":"response","output":[],"parallel_tool_calls":true,"temperature":0.0,"tool_choice":"none","tools":[],"top_p":1.0,"max_output_tokens":4096,"reasoning":{"effort":"low","summary":null},"status":"in_progress","text":{"format":{"type":"text"}},"truncation":"disabled","store":false,"background":false,"frequency_penalty":0.0,"presence_penalty":0.0,"service_tier":"default","top_logprobs":0},"sequence_number":0,"model":"deepseek-v4-pro"}

data: {"type":"response.in_progress","response":{"id":"resp_VcV5lopuMA8o0wPh3ymoe8r1XgyiOqKfSFMvOtVZa2AhyC40UnnCch3kRdW2HThGc4YpiZ3sJgtu-sLjWFaJRoibftWnQJpdxyqAAHBy63aVlSeszdVY9py5P5oBsOfbztL_4rpbJtSGbXcG63qgZGXJkpoHnvVVBy9Kh5C6zTk1BDVvqVNfruDGRhqDpczMGjnm6U47poVaWWwM5h1bdHrq1Nce9VKjACOq9rk2xCoCz-wPlphhRC1XwDrS1f7jaALN4A0dzh0aJQBjxoQPlBYA5hhHO_hMhqcBuArBN27krm1xhMXPShQ80Ib42Z52JES88jhOLHDL5tuxUV2nZv-O0Km4Dc4VPA8sn_a7Aul3XPAqnGZWXhvU8sk10uDlllEn8XsN-kdrm_HHXzGS0iWMwwcVBQ==","created_at":1788054201,"metadata":{},"model":"deepseek-v4-pro","object":"response","output":[],"parallel_tool_calls":true,"temperature":0.0,"tool_choice":"none","tools":[],"top_p":1.0,"max_output_tokens":4096,"reasoning":{"effort":"low","summary":null},"status":"in_progress","text":{"format":{"type":"text"}},"truncation":"disabled","store":false,"background":false,"frequency_penalty":0.0,"presence_penalty":0.0,"service_tier":"default","top_logprobs":0},"sequence_number":1,"model":"deepseek-v4-pro"}

data: {"type":"response.output_item.added","output_index":0,"item":{"type":"reasoning","id":"a25d041e-9d15-443d-8a9f-b320df5dcc64","status":"in_progress","content":[],"summary":[],"encrypted_content":"9cefeadc-4d52-4400-9c25-1860ee909e08-0"},"sequence_number":2,"model":"deepseek-v4-pro"}

data: {"type":"response.content_part.added","item_id":"a25d041e-9d15-443d-8a9f-b320df5dcc64","output_index":0,"content_index":0,"part":{"type":"reasoning_text","text":""},"sequence_number":3,"model":"deepseek-v4-pro"}

data: {"type":"response.reasoning_text.delta","content_index":0,"delta":"Maximum","item_id":"a25d041e-9d15-443d-8a9f-b320df5dcc64","output_index":0,"sequence_number":4,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"1","logprobs":[],"sequence_number":242,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":".","logprobs":[],"sequence_number":243,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" **","logprobs":[],"sequence_number":244,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"`","logprobs":[],"sequence_number":245,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"d","logprobs":[],"sequence_number":246,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"vc","logprobs":[],"sequence_number":247,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"/re","logprobs":[],"sequence_number":248,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"po","logprobs":[],"sequence_number":249,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"/","logprobs":[],"sequence_number":250,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"params","logprobs":[],"sequence_number":251,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"/show","logprobs":[],"sequence_number":252,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":".py","logprobs":[],"sequence_number":253,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"`","logprobs":[],"sequence_number":254,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"**","logprobs":[],"sequence_number":255,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" —","logprobs":[],"sequence_number":256,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" In","logprobs":[],"sequence_number":257,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" `","logprobs":[],"sequence_number":258,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"_","logprobs":[],"sequence_number":259,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"collect","logprobs":[],"sequence_number":260,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"_config","logprobs":[],"sequence_number":261,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"s","logprobs":[],"sequence_number":262,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"()","logprobs":[],"sequence_number":263,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"`,","logprobs":[],"sequence_number":264,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" added","logprobs":[],"sequence_number":265,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" the","logprobs":[],"sequence_number":266,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" missing","logprobs":[],"sequence_number":267,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" guard","logprobs":[],"sequence_number":268,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" so","logprobs":[],"sequence_number":269,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" that","logprobs":[],"sequence_number":270,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" when","logprobs":[],"sequence_number":271,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" an","logprobs":[],"sequence_number":272,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" unt","logprobs":[],"sequence_number":273,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"rack","logprobs":[],"sequence_number":274,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"ed","logprobs":[],"sequence_number":275,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" target","logprobs":[],"sequence_number":276,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" is","logprobs":[],"sequence_number":277,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" provided","logprobs":[],"sequence_number":278,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" together","logprobs":[],"sequence_number":279,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" with","logprobs":[],"sequence_number":280,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" `","logprobs":[],"sequence_number":281,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"st","logprobs":[],"sequence_number":282,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"ages","logprobs":[],"sequence_number":283,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"`","logprobs":[],"sequence_number":284,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" or","logprobs":[],"sequence_number":285,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" `","logprobs":[],"sequence_number":286,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"d","logprobs":[],"sequence_number":287,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"eps","logprobs":[],"sequence_number":288,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"`","logprobs":[],"sequence_number":289,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" (","logprobs":[],"sequence_number":290,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"and","logprobs":[],"sequence_number":291,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" that","logprobs":[],"sequence_number":292,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" target","logprobs":[],"sequence_number":293,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" is","logprobs":[],"sequence_number":294,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" not","logprobs":[],"sequence_number":295,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" used","logprobs":[],"sequence_number":296,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" by","logprobs":[],"sequence_number":297,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" any","logprobs":[],"sequence_number":298,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" matched","logprobs":[],"sequence_number":299,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" stage","logprobs":[],"sequence_number":300,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"),","logprobs":[],"sequence_number":301,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" the","logprobs":[],"sequence_number":302,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" target","logprobs":[],"sequence_number":303,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" is","logprobs":[],"sequence_number":304,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" not","logprobs":[],"sequence_number":305,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" loaded","logprobs":[],"sequence_number":306,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" as","logprobs":[],"sequence_number":307,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" a","logprobs":[],"sequence_number":308,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" standalone","logprobs":[],"sequence_number":309,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" params","logprobs":[],"sequence_number":310,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" file","logprobs":[],"sequence_number":311,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":":\n\n","logprobs":[],"sequence_number":312,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"```","logprobs":[],"sequence_number":313,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"python","logprobs":[],"sequence_number":314,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"\n","logprobs":[],"sequence_number":315,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"   ","logprobs":[],"sequence_number":316,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" if","logprobs":[],"sequence_number":317,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" targets","logprobs":[],"sequence_number":318,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" and","logprobs":[],"sequence_number":319,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" (","logprobs":[],"sequence_number":320,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"d","logprobs":[],"sequence_number":321,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"eps","logprobs":[],"sequence_number":322,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" or","logprobs":[],"sequence_number":323,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" stages","logprobs":[],"sequence_number":324,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":")","logprobs":[],"sequence_number":325,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" and","logprobs":[],"sequence_number":326,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" not","logprobs":[],"sequence_number":327,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" params","logprobs":[],"sequence_number":328,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":":\n","logprobs":[],"sequence_number":329,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"       ","logprobs":[],"sequence_number":330,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" #","logprobs":[],"sequence_number":331,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" A","logprobs":[],"sequence_number":332,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" target","logprobs":[],"sequence_number":333,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" has","logprobs":[],"sequence_number":334,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" been","logprobs":[],"sequence_number":335,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" provided","logprobs":[],"sequence_number":336,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" but","logprobs":[],"sequence_number":337,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" it","logprobs":[],"sequence_number":338,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" is","logprobs":[],"sequence_number":339,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" not","logprobs":[],"sequence_number":340,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" used","logprobs":[],"sequence_number":341,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" in","logprobs":[],"sequence_number":342,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" the","logprobs":[],"sequence_number":343,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" stages","logprobs":[],"sequence_number":344,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"\n","logprobs":[],"sequence_number":345,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"       ","logprobs":[],"sequence_number":346,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" fs","logprobs":[],"sequence_number":347,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"_path","logprobs":[],"sequence_number":348,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"s","logprobs":[],"sequence_number":349,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" =","logprobs":[],"sequence_number":350,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" []\n","logprobs":[],"sequence_number":351,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"```\n\n","logprobs":[],"sequence_number":352,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"2","logprobs":[],"sequence_number":353,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":".","logprobs":[],"sequence_number":354,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":" **","logprobs":[],"sequence_number":355,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"`","logprobs":[],"sequence_number":356,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"tests","logprobs":[],"sequence_number":357,"model":"deepseek-v4-pro"}

data: {"type":"response.output_text.delta","item_id":"c6fecfc1-d0f6-49a0-b534-eca8f4188ed7","output_index":1,"content_index":0,"delta":"/f","logprobs":[],"sequence_number":358,"model":"deepseek-v4-pro"}

